intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
2960000,0.010494555949101404,0.8878224355128974,0.010494555949101404,0.007274394544820118,5.585135135135135,5.0,3.4229228237595675,/tmp/nxf.XXXXRret5U/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_014131695.1 Erysipelatoclostridium ramosum DSM 1402 strain=DSM 1402, ASM1413169v1",7067e76f1f8fb6fb2a7b6a18482cbfb2,0.8878224355128974,2960000,0,77406000,ERR688560_2.fastq.gz,ERR688560,566f6270,282051000,51,DNA,1000,282051,True,0.9145245614938119,0.9976697092354312,0.9560971353646215,0.9976697092354312,False,16532,16532,2272629,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae;g__Thomasclavelia;s__Thomasclavelia ramosa
773000,0.002740639104275468,0.058333333333333334,0.0004219095128186037,0.00011352490881705725,2.168067226890756,2.0,1.5191734137440542,/tmp/nxf.XXXXRret5U/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_016648925.1 Streptococcus parasanguinis strain=1.1, ASM1664892v1",7728280bff2da5fbe89f723d9ea92e45,0.37892156862745097,119000,112,13039000,ERR688560_2.fastq.gz,ERR688560,566f6270,282051000,51,DNA,1000,282051,True,0.8907622446351292,0.9811519273459473,0.9359570859905382,0.9811519273459473,False,258,1211407,2272629,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus sp900766505
138000,0.0004892732165459439,0.05402930402930403,0.0004183640547276911,5.764249246137403e-05,1.1101694915254237,1.0,0.46548495406303236,/tmp/nxf.XXXXRret5U/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_001553855.1 Streptococcus gordonii strain=CCUG 33482, ASM155385v1",e5ed8678bbeba4e11d0f96f22e7fbd38,0.06318681318681318,118000,113,12921000,ERR688560_2.fastq.gz,ERR688560,566f6270,282051000,51,DNA,1000,282051,True,0.8611706975540818,0.947289823070073,0.9042302603120774,0.947289823070073,False,131,1211538,2272629,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus gordonii
135000,0.00047863684227320594,0.05125939019001326,0.00041127313854586584,5.4562359276415114e-05,1.0689655172413792,1.0,0.3404899596229569,/tmp/nxf.XXXXRret5U/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_018375675.1 Actinomyces sp., ASM1837567v1",f087bbd44c84e68bf990da92dfb4081d,0.05965532479010163,116000,114,12805000,ERR688560_2.fastq.gz,ERR688560,566f6270,282051000,51,DNA,1000,282051,True,0.8607996482891992,0.9462221754372712,0.9035109118632352,0.9462221754372712,False,124,1211662,2272629,d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Pauljensenia;s__Pauljensenia sp018375675
486000,0.0017230926321835413,0.03270369326191148,0.00041127313854586584,0.00015136654508940967,2.9655172413793105,3.0,1.731707521308927,/tmp/nxf.XXXXRret5U/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_013304825.1 Blautia schinkii strain=MSK.6.26, ASM1330482v1",d25869072b8c7713d9c8a4a490359717,0.13701719763180153,116000,115,12689000,ERR688560_2.fastq.gz,ERR688560,566f6270,282051000,51,DNA,1000,282051,True,0.8826935904793242,0.9617761896381333,0.9222348900587287,0.9617761896381333,False,344,1212006,2272629,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A schinkii
489000,0.0017337290064562791,0.053678852383155944,0.00041127313854586584,0.0001768876486219264,3.4655172413793105,3.0,2.5203688649124314,/tmp/nxf.XXXXRret5U/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_014931395.1 Haemophilus parainfluenzae strain=M1C137_2, ASM1493139v1",8b8a5f6d3c097c404b68e42ffc4ee923,0.22628412771864878,116000,116,12573000,ERR688560_2.fastq.gz,ERR688560,566f6270,282051000,51,DNA,1000,282051,True,0.8828001062721579,0.9712838300890233,0.9270419681805906,0.9712838300890233,False,402,1212408,2272629,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Pasteurellaceae;g__Haemophilus_D;s__Haemophilus_D sp900764435
214000,0.0007587280314553041,0.052877866167524566,0.0004006367642731279,5.6322435382105924e-05,1.1327433628318584,1.0,0.364447084636708,/tmp/nxf.XXXXRret5U/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_024294905.1 Rothia sp. P3C3.S176 strain=P3C3.S176, ASM2429490v1",c73de812cffbcb019227bcc44740f78e,0.100140383715489,113000,117,12460000,ERR688560_2.fastq.gz,ERR688560,566f6270,282051000,51,DNA,1000,282051,True,0.8686107866030631,0.955881602461492,0.9122461945322775,0.955881602461492,False,128,1212536,2272629,d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Micrococcaceae;g__Rothia;s__Rothia sp024294905
458000,0.0016238198056379874,0.07030759573132454,0.0003970913061822153,9.504410970730374e-05,1.9285714285714286,1.0,1.5452362609131383,/tmp/nxf.XXXXRret5U/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900556785.1 uncultured Veillonella sp., UMGS1979",e056ae24aaa0750eedd72d12e30ab1c3,0.28750784682988073,112000,118,12348000,ERR688560_2.fastq.gz,ERR688560,566f6270,282051000,51,DNA,1000,282051,True,0.8816671574739002,0.9758549923916329,0.9287610749327666,0.9758549923916329,False,216,1212752,2272629,d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella sp900556785
533000,0.0018897291624564352,0.051423324150596875,0.0003970913061822153,0.00021868945613208316,4.4375,4.0,2.830892243243664,/tmp/nxf.XXXXRret5U/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000763055.1 Collinsella sp. 4_8_47FAA strain=4_8_47FAA, Collinsella_sp_4_8_47FAA_V1",2b8833daaf6ecfca6a8e02a4c6ea261c,0.24471992653810837,112000,119,12236000,ERR688560_2.fastq.gz,ERR688560,566f6270,282051000,51,DNA,1000,282051,True,0.884292761201086,0.9727766202147128,0.9285346907078994,0.9727766202147128,False,497,1213249,2272629,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp000763055
237000,0.0008402735675462948,0.07719298245614035,0.00039000039000039,0.00013640589819103777,2.8181818181818183,2.0,1.7486712783337583,/tmp/nxf.XXXXRret5U/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_004556255.1 Lactobacillus delbrueckii, ASM455625v1",ca128df7d1e92ed281f97b172f363e44,0.16631578947368422,110000,120,12126000,ERR688560_2.fastq.gz,ERR688560,566f6270,282051000,51,DNA,1000,282051,True,0.8703511822271922,0.9654375489594837,0.917894365593338,0.9654375489594837,False,310,1213559,2272629,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus delbrueckii_B
276000,0.0009785464330918877,0.058355437665782495,0.00039000039000039,0.000335734517160522,6.9363636363636365,7.0,2.9334350721149516,/tmp/nxf.XXXXRret5U/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900772675.1 Lachnospiraceae bacterium, SRS883021_119",d4c456021a0e52a18f9e9140a659c495,0.1464190981432361,110000,121,12016000,ERR688560_2.fastq.gz,ERR688560,566f6270,282051000,51,DNA,1000,282051,True,0.8729548715402294,0.9630285692768615,0.9179917204085455,0.9630285692768615,False,763,1214322,2272629,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter sp900772675
111000,0.0003935458480913026,0.08616600790513834,0.00038645493190947737,5.368232122356971e-05,1.1192660550458715,1.0,0.3764822849299668,/tmp/nxf.XXXXRret5U/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900550455.1 uncultured Veillonella sp., UMGS1291",f79860734ee7cbee348ee455cf006a33,0.08774703557312254,109000,122,11907000,ERR688560_2.fastq.gz,ERR688560,566f6270,282051000,51,DNA,1000,282051,True,0.8575021204441573,0.9534086058185584,0.9054553631313578,0.9534086058185584,False,122,1214444,2272629,d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella sp900550455
393000,0.001393365029728666,0.03433754454162617,0.00037581855763673945,7.700332962397294e-05,1.650943396226415,1.0,0.9619403820834247,/tmp/nxf.XXXXRret5U/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_023347235.1 Faecalibacterium sp. I4179 strain=I4179, ASM2334723v1",907fa411823bfbb5be9253d5f9643455,0.12730806608357628,106000,123,11801000,ERR688560_2.fastq.gz,ERR688560,566f6270,282051000,51,DNA,1000,282051,True,0.8790250927640861,0.960391163113154,0.9197081279386201,0.960391163113154,False,175,1214619,2272629,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_A
439000,0.0015564561019106474,0.044731182795698925,0.0003687276414549142,0.000106484604394294,2.326923076923077,1.0,2.3015141658528417,/tmp/nxf.XXXXRret5U/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_018381425.1 Haemophilus parainfluenzae, ASM1838142v1",4452e03ce25f706c20d36d9af6119dfd,0.18881720430107526,104000,124,11697000,ERR688560_2.fastq.gz,ERR688560,566f6270,282051000,51,DNA,1000,282051,True,0.8809349903646706,0.9678426059763561,0.9243887981705133,0.9678426059763561,False,242,1214861,2272629,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Pasteurellaceae;g__Haemophilus_D;s__Haemophilus_D parainfluenzae_O
159000,0.0005637278364551091,0.039816232771822356,0.0003687276414549142,5.896254954064214e-05,1.2884615384615385,1.0,1.3775192091574016,/tmp/nxf.XXXXRret5U/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_902362435.1 Eubacteriaceae bacterium, MGYG-HGUT-00040",03375147e5383791b6b5d83ac9895a77,0.0608728943338438,104000,125,11593000,ERR688560_2.fastq.gz,ERR688560,566f6270,282051000,51,DNA,1000,282051,True,0.863565890421022,0.9465971128527494,0.9050815016368857,0.9465971128527494,False,134,1214995,2272629,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Lentihominibacter;s__Lentihominibacter sp900066305
553000,0.001960638324274688,0.022141014617368875,0.00036518218336400153,0.005362071855987053,118.31067961165049,2.0,126.942233565685,/tmp/nxf.XXXXRret5U/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_004211955.1 Escherichia sp. E1V33 strain=E1V33, ASM421195v1",e9fb153d1248b2562fc0e641351fabc1,0.11887360275150473,103000,126,11490000,ERR688560_2.fastq.gz,ERR688560,566f6270,282051000,51,DNA,1000,282051,True,0.8849317040544393,0.9591011684956287,0.922016436275034,0.9591011684956287,False,12186,1227181,2272629,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia sp004211955
103000,0.00036518218336400153,0.02305605786618445,0.0003616367252730889,4.4881940695115654e-05,1.0,1.0,0.0,/tmp/nxf.XXXXRret5U/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000195635.1 Bacteroides fluxus YIT 12057 strain=YIT 12057, ASM19563v1",be7913de8c9fbf8bff47086c14256909,0.02328209764918626,102000,127,11388000,ERR688560_2.fastq.gz,ERR688560,566f6270,282051000,51,DNA,1000,282051,True,0.856245352141346,0.9289253732145017,0.8925853626779239,0.9289253732145017,False,102,1227283,2272629,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fluxus
684000,0.0024250933341842433,0.0482560917343526,0.0003580912671821763,0.00010164439510364428,2.287128712871287,1.0,2.1770023611523026,/tmp/nxf.XXXXRret5U/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_018365265.1 Streptococcus parasanguinis, ASM1836526v1",799b3b4a0832ef84e7bc3eb7d9d18ba8,0.3268036311514572,101000,128,11287000,ERR688560_2.fastq.gz,ERR688560,566f6270,282051000,51,DNA,1000,282051,True,0.8886283528119209,0.9783093702144163,0.9334688615131685,0.9783093702144163,False,231,1227514,2272629,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus parasanguinis_G
240000,0.0008509099418190328,0.02231237322515213,0.000351000351000351,8.316359599389077e-05,1.9090909090909092,1.0,1.6397271828446887,/tmp/nxf.XXXXRret5U/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900758315.1 uncultured Oscillospiraceae bacterium, ERS608503_14",9d2c577135181908133b3caca3c8e46e,0.054090601757944556,99000,129,11188000,ERR688560_2.fastq.gz,ERR688560,566f6270,282051000,51,DNA,1000,282051,True,0.8705658745447052,0.9444071169932334,0.9074864957689693,0.9444071169932334,False,189,1227703,2272629,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Onthomonas;s__Onthomonas sp900758315
120000,0.0004254549709095164,0.03677298311444653,0.00034745489290943836,5.148222609145619e-05,1.1938775510204083,1.0,0.7093855240565187,/tmp/nxf.XXXXRret5U/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900542445.1 uncultured Clostridiales bacterium, UMGS462",917e16810f9f1566642ec16dd806d217,0.0450281425891182,98000,130,11090000,ERR688560_2.fastq.gz,ERR688560,566f6270,282051000,51,DNA,1000,282051,True,0.8588139500564016,0.9410175565560742,0.8999157533062379,0.9410175565560742,False,117,1227820,2272629,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-74;g__Ventricola;s__Ventricola sp900542445
108000,0.00038290947381856475,0.054474708171206226,0.00034745489290943836,0.00014388622164022372,3.336734693877551,1.0,21.799149898024726,/tmp/nxf.XXXXRret5U/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_013394085.1 Lactobacillus fermentum strain=DSM 20052, ASM1339408v1",aad8ebed8772d7e930f30281c5f959c6,0.06003335186214564,98000,131,10992000,ERR688560_2.fastq.gz,ERR688560,566f6270,282051000,51,DNA,1000,282051,True,0.8570415641987646,0.9463393817812026,0.9016904729899836,0.9463393817812026,False,327,1228147,2272629,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus fermentum
125000,0.00044318226136407955,0.05546026300743282,0.00034390943481852574,4.928213095934268e-05,1.1546391752577319,1.0,0.3615603694175295,/tmp/nxf.XXXXRret5U/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_021497965.1 Streptococcus infantis strain=SO, ASM2149796v1",d92e986685d3100ce3e7caacd4db070c,0.0714694110920526,97000,132,10895000,ERR688560_2.fastq.gz,ERR688560,566f6270,282051000,51,DNA,1000,282051,True,0.8595016467831972,0.9495804585931518,0.9045410526881745,0.9495804585931518,False,112,1228259,2272629,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus infantis_B
393000,0.001393365029728666,0.036076662908680945,0.0003403639767276131,0.00034189478353043983,8.09375,8.0,3.4128376664441573,/tmp/nxf.XXXXRret5U/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_934359255.1 uncultured Ruminococcus sp., ERR7746048_bin.107",70a26e0e5b06dfdbb1d87ccd1d5be2e4,0.14768883878241262,96000,133,10799000,ERR688560_2.fastq.gz,ERR688560,566f6270,282051000,51,DNA,1000,282051,True,0.8790250927640861,0.9631916290105654,0.9211083608873258,0.9631916290105654,False,777,1229036,2272629,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Oliverpabstia;s__Oliverpabstia sp934359255
625000,0.0022159113068203977,0.02200825309491059,0.0003403639767276131,0.00016324705880282263,3.8645833333333335,3.0,3.414490541753224,/tmp/nxf.XXXXRret5U/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_003477525.1 Ruminococcus sp. AF41-9 strain=AF41-9, ASM347752v1",56651f1a74d2fe01cb7edb358cd92d0c,0.14328289775332417,96000,134,10703000,ERR688560_2.fastq.gz,ERR688560,566f6270,282051000,51,DNA,1000,282051,True,0.8870579803090989,0.962619802032195,0.9248388911706469,0.962619802032195,False,371,1229407,2272629,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp003477525
95000,0.00033681851863670044,0.04771784232365145,0.00032618214436396257,4.2681845563002144e-05,1.0543478260869565,1.0,0.22670275668058923,/tmp/nxf.XXXXRret5U/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_002370355.1 Lactobacillus sakei subsp. sakei DSM 20017 = JCM 1157 strain=LT-13, ASM237035v1",e583da8fe5f41cad35d79c1147ed1b83,0.049273858921161824,92000,135,10611000,ERR688560_2.fastq.gz,ERR688560,566f6270,282051000,51,DNA,1000,282051,True,0.8548889916478798,0.942681601374471,0.8987852965111753,0.942681601374471,False,97,1229504,2272629,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Latilactobacillus;s__Latilactobacillus sakei
340000,0.0012054557509102964,0.054282267792521106,0.0003190912281821373,0.0003665358490101112,9.255555555555556,8.0,6.6725992122195965,/tmp/nxf.XXXXRret5U/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_003521145.1 Streptococcus sp., ASM352114v1",29d34eb16acee8bc2e473e5a485961ec,0.20506634499396864,90000,136,10521000,ERR688560_2.fastq.gz,ERR688560,566f6270,282051000,51,DNA,1000,282051,True,0.8765317906925657,0.9694105307069706,0.9229711606997681,0.9694105307069706,False,833,1230337,2272629,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus sp003521145
89000,0.00031554577009122465,0.022797131147540985,0.00031554577009122465,4.004173140446593e-05,1.0224719101123596,1.0,0.1482124264974485,/tmp/nxf.XXXXRret5U/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_019421015.1 Coriobacteriaceae bacterium, ASM1942101v1",7b93cb94f37974c2f7514de4885a6eac,0.022797131147540985,89000,137,10432000,ERR688560_2.fastq.gz,ERR688560,566f6270,282051000,51,DNA,1000,282051,True,0.8537960946720117,0.9285420425189238,0.8911690685954677,0.9285420425189238,False,91,1230428,2272629,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__UMGS124;g__JAHZGC01;s__JAHZGC01 sp019421015
146000,0.000517636881273245,0.034970530451866405,0.00031554577009122465,4.884211193291998e-05,1.247191011235955,1.0,0.7233023343564531,/tmp/nxf.XXXXRret5U/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000466265.1 Actinomyces sp. oral taxon 172 str. F0311 strain=F0311, ASM46626v1",8af58dd0a2f9e5e9974272a4ab0f53d1,0.057367387033398824,89000,138,10343000,ERR688560_2.fastq.gz,ERR688560,566f6270,282051000,51,DNA,1000,282051,True,0.8621227822427611,0.9454968785164096,0.9038098303795854,0.9454968785164096,False,111,1230539,2272629,d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Pauljensenia;s__Pauljensenia sp000466265
331000,0.0011735466280920826,0.027292241643667586,0.00031554577009122465,5.412234024999241e-05,1.3820224719101124,1.0,1.2497695785603895,/tmp/nxf.XXXXRret5U/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_900120195.1 Blautia sp. Marseille-P3087 strain=Marseille-P3087, PRJEB18016",009805ab0814e78c3885bd504bd5f720,0.10150260656240417,89000,139,10254000,ERR688560_2.fastq.gz,ERR688560,566f6270,282051000,51,DNA,1000,282051,True,0.8760708348681518,0.9561348779083804,0.916102856388266,0.9561348779083804,False,123,1230662,2272629,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp900120195
405000,0.0014359105268196178,0.044638276038994354,0.00030845485390939935,0.00012540542253047023,3.2758620689655173,2.0,2.4196972128067356,/tmp/nxf.XXXXRret5U/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900544225.1 uncultured Collinsella sp., UMGS649",c971798dd9f09b679a8f300b2eba0994,0.2077988712160082,87000,140,10167000,ERR688560_2.fastq.gz,ERR688560,566f6270,282051000,51,DNA,1000,282051,True,0.8795436542468001,0.9696621745442534,0.9246029143955268,0.9696621745442534,False,285,1230947,2272629,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp900544225
492000,0.001744365380729017,0.0231198511825671,0.00030845485390939935,0.00011484496589632535,3.0,2.0,4.561205728877994,/tmp/nxf.XXXXRret5U/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_003461955.1 Ruminococcus sp. AM36-2AA strain=AM36-2AA, ASM346195v1",f9d6dd83df8e5e25abd4b25895899d9e,0.13074674461865532,87000,141,10080000,ERR688560_2.fastq.gz,ERR688560,566f6270,282051000,51,DNA,1000,282051,True,0.8829059833238941,0.9608931897780917,0.9218995865509929,0.9608931897780917,False,261,1231208,2272629,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp900066335
518000,0.0018365472910927456,0.04903078677309008,0.00030490939581848673,0.0001386059933231513,3.6627906976744184,3.0,2.635228533032537,/tmp/nxf.XXXXRret5U/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_015255025.1 Haemophilus sp., ASM1525502v1",c9b74d86354c7721665bccea66e1086d,0.2953249714937286,86000,142,9994000,ERR688560_2.fastq.gz,ERR688560,566f6270,282051000,51,DNA,1000,282051,True,0.8837979353448819,0.976368430874664,0.9300831831097729,0.976368430874664,False,315,1231523,2272629,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Pasteurellaceae;g__Haemophilus_D;s__Haemophilus_D sp015255025
591000,0.002095365731729368,0.040149393090569564,0.00030490939581848673,9.064391944307672e-05,2.395348837209302,2.0,1.5868578706262306,/tmp/nxf.XXXXRret5U/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_001074805.1 Streptococcus parasanguinis strain=886_SPAR, ASM107480v1",2986771a8b6c8124fb1c0e2803e16897,0.2759103641456583,86000,143,9908000,ERR688560_2.fastq.gz,ERR688560,566f6270,282051000,51,DNA,1000,282051,True,0.8860856087608172,0.9750674680059273,0.9305765383833722,0.9750674680059273,False,206,1231729,2272629,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus parasanguinis_A
409000,0.0014500923591832682,0.0206511175898931,0.0003013639377275741,0.00010252443315648969,2.7411764705882353,1.0,4.416953811039701,/tmp/nxf.XXXXRret5U/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_020537505.1 Blautia glucerasea strain=MSK.18.94, ASM2053750v1",f4a7932164d9b299148332fdd7fc752b,0.09936831875607385,85000,144,9823000,ERR688560_2.fastq.gz,ERR688560,566f6270,282051000,51,DNA,1000,282051,True,0.8797131653490669,0.9557365499893394,0.9177248576692032,0.9557365499893394,False,233,1231962,2272629,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp905206915
491000,0.0017408199226381044,0.019116977696859355,0.00029781847963666143,0.0048657303941822445,131.64285714285714,174.5,124.47189803871615,/tmp/nxf.XXXXRret5U/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_021307345.1 Escherichia coli strain=E69, ASM2130734v1",16da23244605ebeb4b38a016ebcc0853,0.11174328629949931,84000,145,9739000,ERR688560_2.fastq.gz,ERR688560,566f6270,282051000,51,DNA,1000,282051,True,0.8828707614669599,0.9579386040559777,0.9204046827614688,0.9579386040559777,False,11058,1243020,2272629,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia ruysiae
82000,0.0002907275634548362,0.03432398493093344,0.0002907275634548362,3.696159821950701e-05,1.024390243902439,1.0,0.1542574468374819,/tmp/nxf.XXXXRret5U/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_000431015.1 Alistipes sp. CAG:514, MGS514",c51a462f448063c67eef7892545b57eb,0.03432398493093344,82000,146,9657000,ERR688560_2.fastq.gz,ERR688560,566f6270,282051000,51,DNA,1000,282051,True,0.8524258127220524,0.9360223730105088,0.8942240928662806,0.9360223730105088,False,84,1243104,2272629,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp000431015
173000,0.0006133642497278861,0.04187946884576098,0.0002907275634548362,0.006727890914003122,186.46341463414635,190.0,87.1961896574575,/tmp/nxf.XXXXRret5U/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_012843675.1 Lactobacillus sp. MRS-253-APC-2B strain=MRS-253-APC-2B, ASM1284367v1",3bc29866bf46c4d6e39575c88104209c,0.08835546475995915,82000,147,9575000,ERR688560_2.fastq.gz,ERR688560,566f6270,282051000,51,DNA,1000,282051,True,0.8649959766472115,0.9535377915516325,0.909266884099422,0.9535377915516325,False,15290,1258394,2272629,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus sp012843675
525000,0.0018613654977291342,0.01668806161745828,0.00027654573109118564,0.005662604851033759,164.98717948717947,203.0,116.19760948926215,/tmp/nxf.XXXXRret5U/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000026225.1 Escherichia fergusonii ATCC 35469 strain=ATCC 35469T, ASM2622v1",7dbe6010890b58df30d52f7c51938181,0.1123234916559692,78000,148,9497000,ERR688560_2.fastq.gz,ERR688560,566f6270,282051000,51,DNA,1000,282051,True,0.8840305784620152,0.9580358843290541,0.9210332313955346,0.9580358843290541,False,12869,1271263,2272629,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia fergusonii
241000,0.0008544553999099454,0.027102154273801252,0.00027654573109118564,4.6642016800806465e-05,1.358974358974359,1.0,0.9867631489689159,/tmp/nxf.XXXXRret5U/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_020687245.1 Faecalibacterium longum CLA-AA-H243 strain=CLA-AA-H243, ASM2068724v1",e1ff3e2f54ab82a776eb959bb6aa8673,0.08373870743571925,78000,149,9419000,ERR688560_2.fastq.gz,ERR688560,566f6270,282051000,51,DNA,1000,282051,True,0.8706368543350341,0.9525349222240362,0.9115858882795351,0.9525349222240362,False,106,1271369,2272629,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum
