intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
3598000,0.0061722676822259966,0.8424256614376024,0.0061722676822259966,0.022317938101876197,20.063646470261258,20.0,5.719796448911839,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000426485.1 Dysgonomonas capnocytophagoides DSM 22835 strain=DSM 22835, ASM42648v1",6bceacfaadf7ac4a75a3d4e51fe26883,0.8424256614376024,3598000,0,89496000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.9050558655001543,0.9966434916651856,0.9508496785826699,0.9966434916651856,False,72189,72189,3234573,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__Dysgonomonas;s__Dysgonomonas capnocytophagoides
211000,0.00036196455835177464,0.040694519804666304,0.00012866038803973032,4.390069415653936e-05,1.8933333333333333,1.0,1.3323996731044663,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000188295.1 Streptococcus vestibularis ATCC 49124 strain=ATCC 49124, ASM18829v1",b74a4ef9d3c1655862fcea0e8cab2fbc,0.1144872490504612,75000,110,6083000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8560967802791094,0.9583943775624185,0.907245578920764,0.9583943775624185,False,142,1713846,3234573,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus vestibularis
310000,0.0005317962705642187,0.014979029358897543,0.00012866038803973032,0.0001873508497103018,8.08,7.0,8.58799161620457,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000424325.1 [Clostridium] clostridioforme AGR2157 strain=AGR2157, ASM42432v1",00ec25d96f02a31f9560cc8fb0be0494,0.061913321350109844,75000,111,6008000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8625790922020053,0.9469117207037475,0.9047454064528764,0.9469117207037475,False,606,1714452,3234573,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster clostridioformis_A
583000,0.001000120083028837,0.014351205899940203,0.0001235139725181411,0.000784956777911644,35.263888888888886,38.5,20.725047282854224,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_005843885.1 Escherichia sp. E4742 strain=E4742, ASM584388v1",440a1d2d5bc0973705d09cae59de539f,0.11620490332868248,72000,112,5936000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8733282185686873,0.9586742618018614,0.9160012401852744,0.9586742618018614,False,2539,1716991,3234573,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia sp005843885
132000,0.00022644228294992538,0.021437198067632852,0.00012179850067761138,7.821743395496098e-05,3.563380281690141,1.0,6.691875238488724,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_001406815.1 Roseburia faecis strain=M72, M72",a0f3a6070b93943510064cfd96143d45,0.03985507246376811,71000,113,5865000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8482592006397748,0.9387684857925265,0.8935138432161507,0.9387684857925265,False,253,1717244,3234573,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter faecis
589000,0.0010104129140720156,0.012466124661246613,0.0001183675569965519,2.8751863074353244e-05,1.3478260869565217,1.0,0.6555468335013706,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000828055.2 Klebsiella variicola strain=DSM 15968, ASM82805v2",ca204df8ee9b0eebdb0f442ab90dec5c,0.1064137308039747,69000,114,5796000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8735035696069668,0.9570211218328851,0.915262345719926,0.9570211218328851,False,93,1717337,3234573,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella variicola
222000,0.00038083474859760175,0.017163048965169108,0.00011665208515602216,4.7301452154581144e-05,2.25,1.0,3.8744069754950505,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_003584705.1 Lachnospiraceae bacterium GAM79 strain=GAM79, ASM358470v1",70a12b75803f82aa8bff2c80aad9821b,0.05603230691569914,68000,115,5728000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8569502680855989,0.9450604278357285,0.9010053479606637,0.9450604278357285,False,153,1717490,3234573,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp900066565
106000,0.0001818400150961522,0.015110509697789806,0.00011493661331549243,0.00014159519664573965,6.835820895522388,2.0,9.264918610729614,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_021770615.1 Lachnospiraceae bacterium, ASM2177061v1",35948a9de9bd05e6057b76414c11f218,0.02390617952187641,67000,116,5661000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8446184764927683,0.929407305528756,0.8870128910107622,0.929407305528756,False,458,1717948,3234573,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F;s__Eubacterium_F sp021770615
226000,0.00038769663595972074,0.027103559870550162,0.00011493661331549243,0.0001304654431976029,6.298507462686567,6.0,3.148157126752162,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900550745.1 uncultured Desulfovibrio sp., UMGS1330",8070bec144f8655358d29ea38a798a31,0.09142394822006472,67000,117,5594000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8572503812133369,0.9541763036091425,0.9057133424112397,0.9541763036091425,False,422,1718370,3234573,d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__Bilophila sp900550745
76000,0.00013037585988026008,0.029143105698129623,0.00011493661331549243,2.256866671427728e-05,1.0895522388059702,1.0,0.5105263097458829,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900557165.1 uncultured Clostridium sp., UMGS2014",087cc3b50b12aeda3a0dfaf41c8697ca,0.03305785123966942,67000,118,5527000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8391264213087831,0.9353328101319102,0.8872296157203466,0.9353328101319102,False,73,1718443,3234573,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Terrisporobacter;s__Terrisporobacter sp900557165
74000,0.00012694491619920058,0.014185945002182452,0.00011150566963443296,0.0001490150322778308,7.415384615384616,1.0,15.281856822028994,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_025147485.1 Bacteroides uniformis strain=ATCC 8492, ASM2514748v1",177d80c9d0f18e5195e47e20bdf54706,0.016150152771715408,65000,119,5462000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8386877510941945,0.9222872578074086,0.8804875044508016,0.9222872578074086,False,482,1718925,3234573,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides uniformis
196000,0.0003362324807438286,0.029900332225913623,0.00010807472595337347,4.884725124460014e-05,2.507936507936508,2.0,1.8929528111326777,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_010604095.1 Streptococcus vestibularis strain=AS012761, ASM1060409v1",2254b902e029230a7db2f4bc7d5fe8ee,0.09302325581395349,63000,120,5399000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8548598012533992,0.9545008173529127,0.9046803093031559,0.9545008173529127,False,158,1719083,3234573,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus sp000187445
279000,0.0004786166435077968,0.015140233308513279,0.000104643782272314,0.00014375931537176622,7.622950819672131,5.0,7.667611110712533,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_013304385.1 Blautia glucerasea strain=MSK.21.93, ASM1330438v1",703753835bf7918cf1f570a2e1d96c11,0.06924795234549516,61000,121,5338000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8607989359947014,0.9489927205580454,0.9048958282763734,0.9489927205580454,False,465,1719548,3234573,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp900066505
171000,0.00029334568473058514,0.018165304268846504,0.00010292831043178426,7.481667595691919e-05,4.033333333333333,1.0,8.207652256008142,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000173975.1 Anaerobutyricum hallii DSM 3353 strain=DSM 3353, ASM17397v1",8fce16b2b7ed2405807ddf248dc6febb,0.051771117166212535,60000,122,5278000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8525756707239133,0.9435958673184192,0.8980857690211662,0.9435958673184192,False,242,1719790,3234573,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerobutyricum;s__Anaerobutyricum hallii
197000,0.00033794795258435835,0.030816640986132512,0.00010292831043178426,2.1022867624258286e-05,1.1333333333333333,1.0,0.38586123009300755,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_003463825.1 Veillonella sp. AM51-8BH strain=AM51-8BH, ASM346382v1",2d4d8dadadaddd661e40a415515f6c39,0.10118130457113508,60000,123,5218000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8549451082732186,0.9560754404834403,0.9055102743783294,0.9560754404834403,False,68,1719858,3234573,d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella sp003463825
61000,0.000104643782272314,0.01637107776261937,0.00010292831043178426,1.9477068534239295e-05,1.05,1.0,0.2179449471770337,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_015074785.1 Prevotella copri strain=YF2, ASM1507478v1",7e930297e6a022bb1488dcb6fef424b2,0.016643929058663028,60000,124,5158000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8355167585441958,0.9228320386642346,0.8791743986042152,0.9228320386642346,False,63,1719921,3234573,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp015074785
72000,0.0001235139725181411,0.03143631436314363,9.949736675072479e-05,1.9167908716235497e-05,1.0689655172413792,1.0,0.2533954906327425,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000148585.2 Streptococcus mitis NCTC 12261 strain=NCTC 12261, ASM14858v3",6fb08577a4e4563b7d4493118128c9d1,0.03902439024390244,58000,125,5100000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.838237299867904,0.9383808573196838,0.8883090785937939,0.9383808573196838,False,62,1719983,3234573,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus mitis
290000,0.000497486833753624,0.0111303012857417,9.949736675072479e-05,0.0036585972862569495,204.0344827586207,261.0,135.52579160532397,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_002849695.1 Bacteroides fragilis strain=Q1F2, ASM284969v1",bc7a4f77aeb51207056cf8a77a441aca,0.0556515064287085,58000,126,5042000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8614518571303901,0.9449340708354252,0.9031929639829077,0.9449340708354252,False,11834,1731817,3234573,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis_A
354000,0.0006072770315475271,0.013277428371767994,9.778189491019505e-05,0.00014159519664573965,8.035087719298245,4.0,13.794182491410659,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_003478355.1 Lachnospiraceae bacterium AM48-27BH strain=AM48-27BH, ASM347835v1",433e1a68da6bde78326b87e03c84a2e5,0.08245981830887492,57000,127,4985000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8648268290410114,0.9522475204133845,0.908537174727198,0.9522475204133845,False,458,1732275,3234573,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA3402;s__UBA3402 sp003478355
254000,0.00043572984749455336,0.009991235758106924,9.778189491019505e-05,0.00011531661211541678,6.543859649122807,5.0,4.349108299162656,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_021201905.1 Clostridia bacterium, ASM2120190v1",77430327a469fdbbf1383b61f63e5083,0.044522348816827345,57000,128,4928000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8592158901935848,0.9408091460676077,0.9000125181305962,0.9408091460676077,False,373,1732648,3234573,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster sp021201905
286000,0.000490624946391505,0.026722925457102673,9.778189491019505e-05,2.0713707806254488e-05,1.1754385964912282,1.0,0.42396652538928326,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_016648855.1 Streptococcus parasanguinis strain=6.1, ASM1664885v1",09d4055a990f3a74601ce0a2420c8e00,0.13408345053914675,57000,129,4871000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.861217285122698,0.9613681045191738,0.9112926948209359,0.9613681045191738,False,67,1732715,3234573,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus parasanguinis_L
463000,0.0007942634621652685,0.012603116406966087,9.435095122913557e-05,0.0004989839462581305,29.345454545454544,29.0,22.8339604989173,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_011881725.1 Escherichia coli strain=SCPM-O-B-8794, ASM1188172v1",44e5072f666ed80715659acb73fdc3c2,0.10609532538955087,55000,130,4816000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8693907033743423,0.9569648913374162,0.9131777973558792,0.9569648913374162,False,1614,1734329,3234573,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli_E
271000,0.00046489286878355894,0.010784521040389088,8.748906386701662e-05,3.308010052640642e-05,2.0980392156862746,1.0,2.216293513873693,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_003481775.1 Clostridiaceae bacterium OM02-2AC strain=OM02-2AC, ASM348177v1",f565d31783b7a21f11bdf733e6a0eca8,0.05730598435187143,51000,131,4765000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8603080330881318,0.9454770248757303,0.902892528981931,0.9454770248757303,False,107,1734436,3234573,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Clostridium_AQ;s__Clostridium_AQ sp003481775
228000,0.0003911275796407802,0.030759951749095297,8.748906386701662e-05,4.080909597650138e-05,2.588235294117647,2.0,1.8383333307190939,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_003521145.1 Streptococcus sp., ASM352114v1",29d34eb16acee8bc2e473e5a485961ec,0.13751507840772015,51000,132,4714000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8573984903918178,0.9618445936710907,0.9096215420314542,0.9618445936710907,False,132,1734568,3234573,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus sp003521145
84000,0.00014409963460449796,0.023632993512511583,8.748906386701662e-05,7.57441554109306e-05,4.803921568627451,2.0,6.447433317685835,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900556555.1 uncultured Blautia sp., UMGS1944",e816cb9f89816ad933b4a690f7821d9e,0.03892493049119555,51000,133,4663000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8407747572502243,0.9383339043171505,0.8895543307836874,0.9383339043171505,False,245,1734813,3234573,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia sp900556555
53000,9.09200075480761e-05,0.017364657814096015,8.748906386701662e-05,1.7622109626216506e-05,1.1176470588235294,1.0,0.32218973970892123,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_900106845.1 Romboutsia timonensis strain=Marseille-P326, PRJEB14233",d234ad6970f6218b0a838933dea2f71b,0.01804562478719782,51000,134,4612000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8332168205728643,0.9242962992304613,0.8787565599016628,0.9242962992304613,False,57,1734870,3234573,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Romboutsia;s__Romboutsia timonensis
232000,0.00039798946700289915,0.015460729746444033,8.577359202648688e-05,0.0002457820553130197,15.9,9.5,17.427851273177655,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_003480425.1 Firmicutes bacterium AM31-12AC strain=AM31-12AC, ASM348042v1",8b202e78632935c462607205f45a00fe,0.07173778602350031,50000,135,4562000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8576909256228189,0.9496502473009535,0.9036705864618861,0.9496502473009535,False,795,1735665,3234573,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Schaedlerella;s__Schaedlerella sp900066545
118000,0.00020242567718250904,0.025933609958506226,8.577359202648688e-05,1.5767150718193714e-05,1.02,1.0,0.13999999999999999,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_915066865.1 uncultured Veillonella sp., SRR1044034_bin.2_metaWRAP_v1.1_MAG",663bf18a7293452400a08297b32a77ae,0.061203319502074686,50000,136,4512000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8463964542010955,0.9466975955244048,0.8965470248627502,0.9466975955244048,False,51,1735716,3234573,d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella sp915066865
164000,0.000281337381846877,0.017812611328820806,8.577359202648688e-05,3.988161652248999e-05,2.58,2.0,2.4987196721521205,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_003481705.1 Butyricicoccus sp. OM04-18BH strain=OM04-18BH, ASM348170v1",fdafa387cfe9876f6fbac387581ed7dd,0.05842536515853224,50000,137,4462000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8518772272619919,0.9458357266721441,0.8988564769670679,0.9458357266721441,False,129,1735845,3234573,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum;s__Agathobaculum sp003481705
